Datum / Uhrzeit,Netzbezug [W],Netzeinspeisung [W],Erzeugung [W],Speicher Beladung [W],Speicher Entladung [W],Verbrauch [W],Ladezustand [%]
13.09.2023 00:45:00 +0200,0,17,0,0,463,446,59
13.09.2023 01:00:00 +0200,0,20,0,0,463,443,58
13.09.2023 01:15:00 +0200,11,0,0,0,409,420,57
13.09.2023 01:30:00 +0200,0,7,0,0,396,389,56
13.09.2023 01:45:00 +0200,0,7,0,0,396,389,55
13.09.2023 02:00:00 +0200,15,0,0,0,375,390,54
13.09.2023 02:15:00 +0200,33,0,0,0,321,354,53
13.09.2023 02:30:00 +0200,2,0,0,0,385,386,52
13.09.2023 02:45:00 +0200,26,0,0,0,327,353,51
13.09.2023 03:00:00 +0200,33,0,0,0,319,352,50
13.09.2023 03:15:00 +0200,2,0,0,0,326,328,49
13.09.2023 03:30:00 +0200,0,27,0,0,337,310,48
13.09.2023 03:45:00 +0200,0,36,0,0,337,301,47
13.09.2023 04:00:00 +0200,0,26,0,0,366,340,46
13.09.2023 04:15:00 +0200,22,0,0,0,479,501,45
13.09.2023 04:30:00 +0200,20,0,0,0,1496,1516,42
13.09.2023 04:45:00 +0200,16,0,0,0,578,595,39
13.09.2023 05:00:00 +0200,2,0,0,0,490,493,38
13.09.2023 05:15:00 +0200,0,3,0,0,450,448,36
13.09.2023 05:30:00 +0200,3,0,0,0,398,401,35
13.09.2023 05:45:00 +0200,0,17,0,0,440,423,34
13.09.2023 06:00:00 +0200,14,0,0,0,501,515,33
13.09.2023 06:15:00 +0200,0,13,0,0,863,850,31
13.09.2023 06:30:00 +0200,27,0,0,0,1238,1266,28
13.09.2023 06:45:00 +0200,25,0,5,0,2734,2764,20
13.09.2023 07:00:00 +0200,0,2,23,0,595,616,14
13.09.2023 07:15:00 +0200,0,1,44,0,587,629,12
13.09.2023 07:30:00 +0200,3,0,35,0,460,499,10
13.09.2023 07:45:00 +0200,14,0,37,0,401,452,9
13.09.2023 08:00:00 +0200,213,0,85,9,0,288,8
13.09.2023 08:15:00 +0200,0,4,148,0,132,276,7
13.09.2023 08:30:00 +0200,12,0,136,0,147,296,7
13.09.2023 08:45:00 +0200,13,0,57,0,388,458,6
13.09.2023 09:00:00 +0200,4,0,142,0,1332,1478,4
13.09.2023 09:15:00 +0200,0,17,226,0,349,558,4
13.09.2023 09:30:00 +0200,0,1,170,0,126,295,3
13.09.2023 09:45:00 +0200,7,0,394,127,0,274,3
13.09.2023 10:00:00 +0200,36,0,377,175,0,237,4
13.09.2023 10:15:00 +0200,33,0,426,191,0,268,4
13.09.2023 10:30:00 +0200,22,0,427,167,0,282,5
13.09.2023 10:45:00 +0200,37,0,507,203,0,340,5
13.09.2023 11:00:00 +0200,32,0,597,277,0,352,6
13.09.2023 11:15:00 +0200,36,0,352,54,0,334,6
13.09.2023 11:30:00 +0200,25,0,345,38,0,333,6
13.09.2023 11:45:00 +0200,18,0,914,626,0,305,6
13.09.2023 12:00:00 +0200,15,0,1383,0,948,2347,6
13.09.2023 12:15:00 +0200,7,0,1192,0,1267,2467,4
13.09.2023 12:30:00 +0200,1185,0,632,0,662,2480,0
13.09.2023 12:45:00 +0200,1858,0,595,10,0,2442,0
13.09.2023 13:00:00 +0200,1813,0,712,16,0,2510,0
13.09.2023 13:15:00 +0200,644,0,1842,43,0,2441,0
13.09.2023 13:30:00 +0200,410,0,2055,15,0,2451,0
13.09.2023 13:45:00 +0200,869,0,1570,6,0,2435,0
13.09.2023 14:00:00 +0200,1112,0,1282,10,0,2383,0
13.09.2023 14:15:00 +0200,1318,0,1130,77,0,2371,0
13.09.2023 14:30:00 +0200,1392,0,975,0,3,2369,0
13.09.2023 14:45:00 +0200,1190,0,1172,0,0,2361,0
13.09.2023 15:00:00 +0200,141,0,1295,104,0,1332,0
13.09.2023 15:15:00 +0200,0,2,1827,821,0,1004,1
13.09.2023 15:30:00 +0200,41,0,1568,1189,0,420,4
13.09.2023 15:45:00 +0200,54,0,1744,485,0,1312,7
13.09.2023 16:00:00 +0200,41,0,2621,1558,0,1103,8
13.09.2023 16:15:00 +0200,0,718,4948,3802,0,425,15
13.09.2023 16:30:00 +0200,0,59,5237,4601,0,578,28
13.09.2023 16:45:00 +0200,34,0,4794,4393,0,436,40
13.09.2023 17:00:00 +0200,40,0,4245,3902,0,383,52
13.09.2023 17:15:00 +0200,38,0,3772,3386,0,425,62
13.09.2023 17:30:00 +0200,40,0,3067,2655,0,453,70
13.09.2023 17:45:00 +0200,42,0,2532,2159,0,415,77
13.09.2023 18:00:00 +0200,42,0,1984,1481,0,545,82
13.09.2023 18:15:00 +0200,29,0,1053,484,0,600,85
13.09.2023 18:30:00 +0200,29,0,1138,699,0,468,87
13.09.2023 18:45:00 +0200,34,0,536,201,0,371,89
13.09.2023 19:00:00 +0200,13,0,284,0,90,387,89
13.09.2023 19:15:00 +0200,12,0,152,0,185,350,88
13.09.2023 19:30:00 +0200,7,0,39,0,338,384,88
13.09.2023 19:45:00 +0200,0,4,21,0,505,522,87
13.09.2023 20:00:00 +0200,0,5,13,0,584,592,85
13.09.2023 20:15:00 +0200,10,0,5,0,2222,2238,81
13.09.2023 20:30:00 +0200,1,0,0,0,616,617,77
13.09.2023 20:45:00 +0200,7,0,0,0,493,499,76
13.09.2023 21:00:00 +0200,0,7,0,0,466,459,74
13.09.2023 21:15:00 +0200,0,9,0,0,881,872,72
13.09.2023 21:30:00 +0200,0,7,0,0,515,508,71
13.09.2023 21:45:00 +0200,0,10,0,0,1236,1226,68
13.09.2023 22:00:00 +0200,6,0,0,0,1467,1474,64
13.09.2023 22:15:00 +0200,27,0,0,0,1507,1533,60
13.09.2023 22:30:00 +0200,0,15,0,0,1661,1646,56
13.09.2023 22:45:00 +0200,0,12,0,0,746,734,52
13.09.2023 23:00:00 +0200,398,0,0,12,0,386,51
13.09.2023 23:15:00 +0200,408,0,0,21,0,387,51
13.09.2023 23:30:00 +0200,413,0,0,20,0,392,51
13.09.2023 23:45:00 +0200,454,0,0,21,0,433,51
14.09.2023 00:00:00 +0200,460,0,0,20,0,440,51
14.09.2023 00:15:00 +0200,462,0,0,21,0,441,51
14.09.2023 00:30:00 +0200,460,0,0,20,0,439,51
14.09.2023 00:45:00 +0200,497,0,0,21,0,476,51
14.09.2023 01:00:00 +0200,382,0,0,21,0,361,51
14.09.2023 01:15:00 +0200,344,0,0,21,0,322,51
14.09.2023 01:30:00 +0200,345,0,0,21,0,324,51
14.09.2023 01:45:00 +0200,358,0,0,23,0,335,51
14.09.2023 02:00:00 +0200,0,9,0,0,403,394,51
14.09.2023 02:15:00 +0200,33,0,0,0,319,352,50
14.09.2023 02:30:00 +0200,19,0,0,0,337,356,49
14.09.2023 02:45:00 +0200,14,0,0,0,337,350,48
14.09.2023 03:00:00 +0200,0,22,0,0,337,314,47
14.09.2023 03:15:00 +0200,0,2,0,0,342,340,46
14.09.2023 03:30:00 +0200,0,6,0,0,320,314,45
14.09.2023 03:45:00 +0200,0,20,0,0,403,383,44
14.09.2023 04:00:00 +0200,0,29,0,0,455,426,43
14.09.2023 04:15:00 +0200,6,0,0,0,424,430,42
14.09.2023 04:30:00 +0200,4,0,0,0,424,428,41
14.09.2023 04:45:00 +0200,14,0,0,0,434,448,39
14.09.2023 05:00:00 +0200,9,0,0,0,874,882,38
14.09.2023 05:15:00 +0200,16,0,0,0,1537,1553,34
14.09.2023 05:30:00 +0200,0,20,0,0,518,499,31
14.09.2023 05:45:00 +0200,0,23,0,0,417,394,30
14.09.2023 06:00:00 +0200,15,0,0,0,423,438,29
14.09.2023 06:15:00 +0200,0,13,0,0,536,524,27
14.09.2023 06:30:00 +0200,0,14,6,0,481,472,26
14.09.2023 06:45:00 +0200,0,8,26,0,357,376,24
14.09.2023 07:00:00 +0200,0,17,54,0,290,327,23
14.09.2023 07:15:00 +0200,0,1,104,0,192,294,22
14.09.2023 07:30:00 +0200,0,5,123,0,297,414,22
14.09.2023 07:45:00 +0200,0,12,156,0,101,245,21
14.09.2023 08:00:00 +0200,0,5,217,0,33,245,21
14.09.2023 08:15:00 +0200,34,0,350,288,0,96,21
14.09.2023 08:30:00 +0200,33,0,396,285,0,143,22
14.09.2023 08:45:00 +0200,21,0,506,0,148,674,22
14.09.2023 09:00:00 +0200,0,9,707,0,437,1136,21
14.09.2023 09:15:00 +0200,0,73,923,754,0,97,21
14.09.2023 09:30:00 +0200,0,384,1194,976,0,-167,23
14.09.2023 09:45:00 +0200,0,1109,1908,1003,0,-205,26
14.09.2023 10:00:00 +0200,0,1577,2463,1004,0,-117,29
14.09.2023 10:15:00 +0200,0,1711,2685,1003,0,-29,32
14.09.2023 10:30:00 +0200,0,1926,2940,1003,0,9,34
14.09.2023 10:45:00 +0200,0,2298,3217,1003,0,-84,37
14.09.2023 11:00:00 +0200,0,2833,3817,1003,0,-19,40
14.09.2023 11:15:00 +0200,0,2998,3932,1004,0,-70,42
14.09.2023 11:30:00 +0200,0,4197,5025,1004,0,-176,45
14.09.2023 11:45:00 +0200,0,4495,5370,1002,0,-127,48
14.09.2023 12:00:00 +0200,0,4653,5544,1004,0,-115,50
14.09.2023 12:15:00 +0200,0,4839,5794,1057,0,-102,53
14.09.2023 12:30:00 +0200,0,2799,4108,1216,0,98,56
14.09.2023 12:45:00 +0200,0,525,1758,991,0,242,59
14.09.2023 13:00:00 +0200,0,2695,4172,1343,0,134,63
14.09.2023 13:15:00 +0200,0,2287,3797,1285,0,219,66
14.09.2023 13:30:00 +0200,0,5466,7531,1987,0,78,70
14.09.2023 13:45:00 +0200,0,2599,4014,1181,0,241,75
14.09.2023 14:00:00 +0200,0,900,1974,829,0,244,78
14.09.2023 14:15:00 +0200,0,690,1761,826,0,246,80
14.09.2023 14:30:00 +0200,0,392,1557,824,0,340,82
14.09.2023 14:45:00 +0200,0,518,1676,816,0,341,85
14.09.2023 15:00:00 +0200,0,132,1301,815,0,355,87
14.09.2023 15:15:00 +0200,7,0,1101,536,0,571,89
14.09.2023 15:30:00 +0200,4,0,911,0,791,1707,89
14.09.2023 15:45:00 +0200,0,3400,5202,961,0,837,88
14.09.2023 16:00:00 +0200,0,4026,5732,1317,0,389,92
14.09.2023 16:15:00 +0200,0,3351,5114,1375,0,388,96
14.09.2023 16:30:00 +0200,0,3459,4180,352,0,370,99
14.09.2023 16:45:00 +0200,0,4215,4670,28,0,427,100
14.09.2023 17:00:00 +0200,0,3806,4194,0,29,417,100
14.09.2023 17:15:00 +0200,0,2937,3263,0,30,358,100
14.09.2023 17:30:00 +0200,0,1487,1777,0,29,320,100
14.09.2023 17:45:00 +0200,0,1691,1969,0,29,307,100
14.09.2023 18:00:00 +0200,0,1629,1866,0,29,265,100
14.09.2023 18:15:00 +0200,0,1259,1489,0,29,260,100
14.09.2023 18:30:00 +0200,0,855,1108,0,29,283,100
14.09.2023 18:45:00 +0200,0,460,765,0,29,333,100
14.09.2023 19:00:00 +0200,0,78,330,0,77,331,100
14.09.2023 19:15:00 +0200,7,0,61,0,341,409,99
14.09.2023 19:30:00 +0200,14,0,27,0,449,491,98
14.09.2023 19:45:00 +0200,5,0,17,0,527,549,97
14.09.2023 20:00:00 +0200,0,16,8,0,574,566,95
14.09.2023 20:15:00 +0200,5,0,3,0,516,524,94
14.09.2023 20:30:00 +0200,0,4,0,0,516,512,93
14.09.2023 20:45:00 +0200,0,7,0,0,518,510,91
14.09.2023 21:00:00 +0200,10,0,0,0,881,891,90
14.09.2023 21:15:00 +0200,23,0,0,0,1603,1625,86
14.09.2023 21:30:00 +0200,20,0,0,0,1650,1669,81
14.09.2023 21:45:00 +0200,0,5,0,0,1199,1194,77
14.09.2023 22:00:00 +0200,9,0,0,0,505,514,75
14.09.2023 22:15:00 +0200,7,0,0,0,534,541,74
14.09.2023 22:30:00 +0200,0,15,0,0,464,449,72
14.09.2023 22:45:00 +0200,8,0,0,0,466,475,71
14.09.2023 23:00:00 +0200,0,18,0,0,445,427,70
14.09.2023 23:15:00 +0200,8,0,0,0,415,424,68
14.09.2023 23:30:00 +0200,16,0,0,0,427,443,67
14.09.2023 23:45:00 +0200,0,9,0,0,467,459,66
15.09.2023 00:00:00 +0200,0,17,0,0,426,409,65
15.09.2023 00:15:00 +0200,26,0,0,0,331,357,64
15.09.2023 00:30:00 +0200,21,0,0,0,336,356,63
15.09.2023 00:45:00 +0200,0,5,0,0,387,382,62
15.09.2023 01:00:00 +0200,0,3,0,0,370,367,61
15.09.2023 01:15:00 +0200,2,0,0,0,411,414,60
15.09.2023 01:30:00 +0200,0,0,0,0,424,424,59
15.09.2023 01:45:00 +0200,0,12,0,0,486,473,58
15.09.2023 02:00:00 +0200,0,0,0,0,482,482,56
15.09.2023 02:15:00 +0200,12,0,0,0,408,419,55
15.09.2023 02:30:00 +0200,17,0,0,0,372,389,54
15.09.2023 02:45:00 +0200,0,9,0,0,399,389,53
15.09.2023 03:00:00 +0200,0,28,0,0,423,395,52
15.09.2023 03:15:00 +0200,0,3,0,0,463,460,51
15.09.2023 03:30:00 +0200,10,0,0,0,832,842,49
15.09.2023 03:45:00 +0200,0,6,0,0,1594,1588,45
15.09.2023 04:00:00 +0200,0,9,0,0,658,649,42
15.09.2023 04:15:00 +0200,0,8,0,0,413,405,40
15.09.2023 04:30:00 +0200,0,19,0,0,350,331,39
15.09.2023 04:45:00 +0200,0,18,0,0,350,331,38
15.09.2023 05:00:00 +0200,0,9,0,0,406,397,37
15.09.2023 05:15:00 +0200,2,0,0,0,393,395,36
15.09.2023 05:30:00 +0200,0,28,0,0,453,425,35
15.09.2023 05:45:00 +0200,0,32,0,0,453,421,34
15.09.2023 06:00:00 +0200,19,0,0,0,452,471,32
15.09.2023 06:15:00 +0200,27,0,0,0,446,472,31
15.09.2023 06:30:00 +0200,0,0,1,0,540,541,29
15.09.2023 06:45:00 +0200,0,8,17,0,480,489,28
15.09.2023 07:00:00 +0200,0,6,36,0,464,494,26
15.09.2023 07:15:00 +0200,0,7,58,0,364,415,25
15.09.2023 07:30:00 +0200,0,2,114,0,286,398,24
15.09.2023 07:45:00 +0200,16,0,168,0,455,638,23
15.09.2023 08:00:00 +0200,0,5,247,0,1239,1480,20
15.09.2023 08:15:00 +0200,7,0,385,0,539,932,16
15.09.2023 08:30:00 +0200,35,0,444,282,0,196,15
15.09.2023 08:45:00 +0200,35,0,499,419,0,114,16
15.09.2023 09:00:00 +0200,29,0,670,757,0,-58,18
15.09.2023 09:15:00 +0200,23,0,919,0,281,1223,19
15.09.2023 09:30:00 +0200,0,104,1212,0,152,1259,16
15.09.2023 09:45:00 +0200,0,690,1676,1101,0,-116,18
15.09.2023 10:00:00 +0200,0,1160,2183,1102,0,-79,21
15.09.2023 10:15:00 +0200,0,1552,2559,1104,0,-97,24
15.09.2023 10:30:00 +0200,0,1881,2931,1103,0,-53,27
15.09.2023 10:45:00 +0200,0,2160,3271,1103,0,8,30
15.09.2023 11:00:00 +0200,0,2336,3661,1103,0,222,33
15.09.2023 11:15:00 +0200,0,2529,3994,1102,0,362,36
15.09.2023 11:30:00 +0200,0,2249,4592,1101,0,1240,39
15.09.2023 11:45:00 +0200,0,2423,5077,1101,0,1553,42
15.09.2023 12:00:00 +0200,0,1847,5486,1098,0,2540,45
15.09.2023 12:15:00 +0200,0,2561,5963,1102,0,2300,48
15.09.2023 12:30:00 +0200,0,2489,5663,980,0,2195,51
15.09.2023 12:45:00 +0200,0,2421,6055,1033,0,2602,54
15.09.2023 13:00:00 +0200,0,2593,6325,1062,0,2669,57
15.09.2023 13:15:00 +0200,0,3169,6538,1114,0,2255,60
15.09.2023 13:30:00 +0200,0,3101,6613,1113,0,2399,63
15.09.2023 13:45:00 +0200,0,2707,6693,1112,0,2874,66
15.09.2023 14:00:00 +0200,0,3236,6770,1109,0,2425,69
15.09.2023 14:15:00 +0200,0,2941,6481,1073,0,2466,72
15.09.2023 14:30:00 +0200,0,3093,6691,1111,0,2487,75
15.09.2023 14:45:00 +0200,0,2701,6144,959,0,2484,78
15.09.2023 15:00:00 +0200,0,4808,6499,1122,0,569,81
15.09.2023 15:15:00 +0200,0,4900,6304,1118,0,287,84
15.09.2023 15:30:00 +0200,0,4632,6091,1114,0,346,87
15.09.2023 15:45:00 +0200,0,4355,5892,1102,0,435,90
15.09.2023 16:00:00 +0200,0,3726,5676,1084,0,866,94
15.09.2023 16:15:00 +0200,0,2751,5133,843,0,1540,98
15.09.2023 16:30:00 +0200,0,4187,4755,39,0,530,100
15.09.2023 16:45:00 +0200,0,3565,3902,0,30,368,100
15.09.2023 17:00:00 +0200,0,3323,3970,0,30,677,100
15.09.2023 17:15:00 +0200,0,3144,3483,0,29,370,100
15.09.2023 17:30:00 +0200,0,2512,2822,0,28,339,100
15.09.2023 17:45:00 +0200,0,1935,2364,0,27,458,100
15.09.2023 18:00:00 +0200,0,1490,1859,0,28,398,100
15.09.2023 18:15:00 +0200,0,1062,1413,0,28,381,100
15.09.2023 18:30:00 +0200,0,609,984,0,28,403,100
15.09.2023 18:45:00 +0200,0,349,662,0,27,340,100
15.09.2023 19:00:00 +0200,0,35,302,0,67,334,100
15.09.2023 19:15:00 +0200,3,0,59,0,318,380,99
15.09.2023 19:30:00 +0200,21,0,27,0,337,385,98
15.09.2023 19:45:00 +0200,1,0,17,0,481,499,97
15.09.2023 20:00:00 +0200,0,7,5,0,506,504,96
15.09.2023 20:15:00 +0200,23,0,2,0,383,408,95
15.09.2023 20:30:00 +0200,10,0,0,0,411,422,94
15.09.2023 20:45:00 +0200,4,0,0,0,404,409,93
15.09.2023 21:00:00 +0200,0,22,0,0,376,354,92
15.09.2023 21:15:00 +0200,2,0,0,0,408,411,91
15.09.2023 21:30:00 +0200,0,7,0,0,445,439,90
15.09.2023 21:45:00 +0200,12,0,0,0,435,447,89
15.09.2023 22:00:00 +0200,1,0,0,0,1111,1112,87
15.09.2023 22:15:00 +0200,0,12,0,0,1382,1370,83
15.09.2023 22:30:00 +0200,0,26,0,0,443,418,80
15.09.2023 22:45:00 +0200,0,15,0,0,541,527,79
15.09.2023 23:00:00 +0200,0,17,0,0,492,475,78
15.09.2023 23:15:00 +0200,0,3,0,0,493,490,76
15.09.2023 23:30:00 +0200,0,16,0,0,462,447,75
15.09.2023 23:45:00 +0200,2,0,0,0,488,490,74
16.09.2023 00:00:00 +0200,11,0,0,0,494,505,72
16.09.2023 00:15:00 +0200,11,0,0,0,464,474,71
16.09.2023 00:30:00 +0200,8,0,0,0,492,500,70
16.09.2023 00:45:00 +0200,0,12,0,0,495,483,68
16.09.2023 01:00:00 +0200,0,24,0,0,464,439,67
16.09.2023 01:15:00 +0200,0,9,0,0,435,426,66
16.09.2023 01:30:00 +0200,0,12,0,0,418,406,65
16.09.2023 01:45:00 +0200,8,0,0,0,317,324,64
16.09.2023 02:00:00 +0200,0,21,0,0,360,339,63
16.09.2023 02:15:00 +0200,0,1,0,0,408,408,62
16.09.2023 02:30:00 +0200,25,0,0,0,355,380,61
16.09.2023 02:45:00 +0200,14,0,0,0,355,369,60
16.09.2023 03:00:00 +0200,6,0,0,0,395,401,59
16.09.2023 03:15:00 +0200,0,17,0,0,342,325,58
16.09.2023 03:30:00 +0200,14,0,0,0,339,353,57
16.09.2023 03:45:00 +0200,0,18,0,0,339,321,56
16.09.2023 04:00:00 +0200,7,0,0,0,1327,1334,54
16.09.2023 04:15:00 +0200,4,0,0,0,1072,1076,50
16.09.2023 04:30:00 +0200,0,26,0,0,483,457,48
16.09.2023 04:45:00 +0200,0,12,0,0,483,471,47
16.09.2023 05:00:00 +0200,0,25,0,0,507,482,45
16.09.2023 05:15:00 +0200,0,26,0,0,479,453,44
16.09.2023 05:30:00 +0200,0,9,0,0,422,413,43
16.09.2023 05:45:00 +0200,0,16,0,0,461,445,41
16.09.2023 06:00:00 +0200,0,34,0,0,447,414,40
16.09.2023 06:15:00 +0200,0,15,0,0,451,436,39
16.09.2023 06:30:00 +0200,15,0,1,0,462,477,38
16.09.2023 06:45:00 +0200,0,0,19,0,470,489,36
16.09.2023 07:00:00 +0200,14,0,36,0,313,363,35
16.09.2023 07:15:00 +0200,0,22,64,0,284,326,34
16.09.2023 07:30:00 +0200,1,0,104,0,184,288,34
16.09.2023 07:45:00 +0200,0,6,153,0,555,703,33
16.09.2023 08:00:00 +0200,0,4,235,0,14,245,32
16.09.2023 08:15:00 +0200,33,0,345,286,0,90,32
16.09.2023 08:30:00 +0200,43,0,378,228,0,193,33
16.09.2023 08:45:00 +0200,35,0,468,372,0,132,33
16.09.2023 09:00:00 +0200,0,29,756,626,0,101,35
16.09.2023 09:15:00 +0200,24,0,870,629,0,264,36
16.09.2023 09:30:00 +0200,29,0,900,627,0,303,38
16.09.2023 09:45:00 +0200,29,0,876,626,0,280,40
16.09.2023 10:00:00 +0200,22,0,900,308,0,613,41
16.09.2023 10:15:00 +0200,0,4,1262,0,120,1377,41
16.09.2023 10:30:00 +0200,0,328,1516,826,0,362,42
16.09.2023 10:45:00 +0200,0,593,1738,894,0,250,44
16.09.2023 11:00:00 +0200,0,1663,2713,895,0,153,47
16.09.2023 11:15:00 +0200,0,4182,5114,898,0,33,49
16.09.2023 11:30:00 +0200,0,4473,5320,898,0,-51,51
16.09.2023 11:45:00 +0200,0,4114,5029,898,0,19,54
16.09.2023 12:00:00 +0200,0,1690,4579,897,0,1990,56
16.09.2023 12:15:00 +0200,0,2603,5696,897,0,2196,58
16.09.2023 12:30:00 +0200,0,3040,6300,898,0,2362,61
16.09.2023 12:45:00 +0200,0,2246,5704,900,0,2560,63
16.09.2023 13:00:00 +0200,0,1756,5126,887,0,2481,65
16.09.2023 13:15:00 +0200,0,2822,6080,888,0,2369,68
16.09.2023 13:30:00 +0200,0,3057,6210,890,0,2263,70
16.09.2023 13:45:00 +0200,0,3162,6353,892,0,2300,72
16.09.2023 14:00:00 +0200,0,3040,6406,899,0,2467,75
16.09.2023 14:15:00 +0200,0,2952,6339,905,0,2482,77
16.09.2023 14:30:00 +0200,0,2945,6283,906,0,2432,79
16.09.2023 14:45:00 +0200,0,2397,5809,919,0,2495,82
16.09.2023 15:00:00 +0200,0,4262,5716,919,0,533,84
16.09.2023 15:15:00 +0200,0,4522,5871,932,0,417,87
16.09.2023 15:30:00 +0200,0,4095,5730,932,0,703,89
16.09.2023 15:45:00 +0200,0,3046,5542,946,0,1550,92
16.09.2023 16:00:00 +0200,0,2850,5274,1239,0,1186,94
16.09.2023 16:15:00 +0200,0,3646,4830,560,0,624,99
16.09.2023 16:30:00 +0200,0,4167,4550,0,31,414,100
16.09.2023 16:45:00 +0200,0,3563,4175,0,30,643,100
16.09.2023 17:00:00 +0200,0,3195,3618,0,30,453,100
16.09.2023 17:15:00 +0200,0,2632,3098,0,29,497,100
16.09.2023 17:30:00 +0200,0,1879,2417,0,28,566,100
16.09.2023 17:45:00 +0200,0,1494,2093,0,28,628,100
16.09.2023 18:00:00 +0200,0,920,1505,0,28,613,100
16.09.2023 18:15:00 +0200,0,374,1010,0,202,839,100
16.09.2023 18:30:00 +0200,23,0,308,0,1095,1427,98
16.09.2023 18:45:00 +0200,12,0,162,0,1192,1367,95
16.09.2023 19:00:00 +0200,7,0,56,0,288,351,93
16.09.2023 19:15:00 +0200,29,0,34,0,286,349,92
16.09.2023 19:30:00 +0200,10,0,17,0,387,415,91
16.09.2023 19:45:00 +0200,9,0,14,0,394,416,90
16.09.2023 20:00:00 +0200,0,17,2,0,396,381,89
16.09.2023 20:15:00 +0200,0,0,0,0,457,457,88
16.09.2023 20:30:00 +0200,0,10,0,0,420,410,87
16.09.2023 20:45:00 +0200,0,5,0,0,582,577,85
16.09.2023 21:00:00 +0200,0,28,0,0,535,507,84
16.09.2023 21:15:00 +0200,0,16,0,0,532,516,82
16.09.2023 21:30:00 +0200,0,16,0,0,543,526,81
16.09.2023 21:45:00 +0200,10,0,0,0,509,519,79
16.09.2023 22:00:00 +0200,0,17,0,0,500,483,78
16.09.2023 22:15:00 +0200,0,15,0,0,450,436,77
16.09.2023 22:30:00 +0200,0,4,0,0,416,412,75
16.09.2023 22:45:00 +0200,0,1,0,0,573,572,74
16.09.2023 23:00:00 +0200,0,15,0,0,439,424,73
16.09.2023 23:15:00 +0200,28,0,0,0,473,502,71
16.09.2023 23:30:00 +0200,0,9,0,0,506,496,70
16.09.2023 23:45:00 +0200,0,30,0,0,487,456,69
17.09.2023 00:00:00 +0200,0,14,0,0,691,677,67
17.09.2023 00:15:00 +0200,0,5,0,0,1612,1607,64
17.09.2023 00:30:00 +0200,1,0,0,0,477,479,61
17.09.2023 00:45:00 +0200,9,0,0,0,330,339,60
17.09.2023 01:00:00 +0200,0,4,0,0,381,377,59
17.09.2023 01:15:00 +0200,10,0,0,0,353,363,58
17.09.2023 01:30:00 +0200,0,4,0,0,404,400,57
17.09.2023 01:45:00 +0200,1,0,0,0,401,403,56
17.09.2023 02:00:00 +0200,11,0,0,0,350,360,55
17.09.2023 02:15:00 +0200,3,0,0,0,362,365,54
17.09.2023 02:30:00 +0200,3,0,0,0,344,347,53
17.09.2023 02:45:00 +0200,0,20,0,0,333,313,52
17.09.2023 03:00:00 +0200,0,21,0,0,407,385,51
17.09.2023 03:15:00 +0200,0,28,0,0,433,404,50
17.09.2023 03:30:00 +0200,0,6,0,0,459,453,48
17.09.2023 03:45:00 +0200,2,0,0,0,443,445,47
17.09.2023 04:00:00 +0200,21,0,0,0,446,467,46
17.09.2023 04:15:00 +0200,0,18,0,0,493,474,44
17.09.2023 04:30:00 +0200,0,3,0,0,421,418,43
17.09.2023 04:45:00 +0200,0,2,0,0,386,384,42
17.09.2023 05:00:00 +0200,0,27,0,0,460,432,41
17.09.2023 05:15:00 +0200,0,21,0,0,437,417,40
17.09.2023 05:30:00 +0200,0,21,0,0,436,415,38
17.09.2023 05:45:00 +0200,0,21,0,0,496,475,37
17.09.2023 06:00:00 +0200,0,1,0,0,502,501,36
17.09.2023 06:15:00 +0200,10,0,0,0,784,794,34
17.09.2023 06:30:00 +0200,0,0,0,0,1570,1570,30
17.09.2023 06:45:00 +0200,5,0,9,0,528,542,26
17.09.2023 07:00:00 +0200,0,0,29,0,303,331,25
17.09.2023 07:15:00 +0200,0,0,59,0,222,281,24
17.09.2023 07:30:00 +0200,0,8,109,0,215,316,23
17.09.2023 07:45:00 +0200,0,1,228,0,972,1199,22
17.09.2023 08:00:00 +0200,17,0,334,6,0,346,19
17.09.2023 08:15:00 +0200,35,0,300,32,0,304,19
17.09.2023 08:30:00 +0200,31,0,453,211,0,274,19
17.09.2023 08:45:00 +0200,30,0,735,620,0,145,20
17.09.2023 09:00:00 +0200,32,0,735,587,0,180,22
17.09.2023 09:15:00 +0200,35,0,628,410,0,254,23
17.09.2023 09:30:00 +0200,36,0,467,178,0,325,24
17.09.2023 09:45:00 +0200,31,0,584,0,257,872,24
17.09.2023 10:00:00 +0200,28,0,846,0,105,979,23
17.09.2023 10:15:00 +0200,0,3,1193,0,195,1385,22
17.09.2023 10:30:00 +0200,12,0,1288,908,0,393,23
17.09.2023 10:45:00 +0200,31,0,739,465,0,305,25
17.09.2023 11:00:00 +0200,20,0,952,688,0,284,26
17.09.2023 11:15:00 +0200,25,0,1122,867,0,279,28
17.09.2023 11:30:00 +0200,0,3,1533,1315,0,215,31
17.09.2023 11:45:00 +0200,0,692,2236,1356,0,183,35
17.09.2023 12:00:00 +0200,0,3651,5099,1365,0,82,38
17.09.2023 12:15:00 +0200,0,4071,5504,1365,0,69,42
17.09.2023 12:30:00 +0200,0,2959,4436,1364,0,118,46
17.09.2023 12:45:00 +0200,0,2475,3999,1362,0,158,49
17.09.2023 13:00:00 +0200,0,3917,5353,1371,0,66,53
17.09.2023 13:15:00 +0200,0,3964,5406,1376,0,66,57
